datetime,dt_mean,timezone_mean,lat_mean,lon_mean,temp_mean,visibility_mean,dew_point_mean,feels_like_mean,temp_min_mean,temp_max_mean,pressure_mean,sea_level_mean,grnd_level_mean,humidity_mean,wind_speed_mean,wind_deg_mean,wind_gust_mean,rain_1h_mean,rain_3h_mean,snow_1h_mean,snow_3h_mean,clouds_all_mean,weather_id_mean,dt_max,timezone_max,lat_max,lon_max,temp_max,visibility_max,dew_point_max,feels_like_max,temp_min_max,temp_max_max,pressure_max,sea_level_max,grnd_level_max,humidity_max,wind_speed_max,wind_deg_max,wind_gust_max,rain_1h_max,rain_3h_max,snow_1h_max,snow_3h_max,clouds_all_max,weather_id_max,dt_min,timezone_min,lat_min,lon_min,temp_min,visibility_min,dew_point_min,feels_like_min,temp_min_min,temp_max_min,pressure_min,sea_level_min,grnd_level_min,humidity_min,wind_speed_min,wind_deg_min,wind_gust_min,rain_1h_min,rain_3h_min,snow_1h_min,snow_3h_min,clouds_all_min,weather_id_min,dt_std,timezone_std,lat_std,lon_std,temp_std,visibility_std,dew_point_std,feels_like_std,temp_min_std,temp_max_std,pressure_std,sea_level_std,grnd_level_std,humidity_std,wind_speed_std,wind_deg_std,wind_gust_std,rain_1h_std,rain_3h_std,snow_1h_std,snow_3h_std,clouds_all_std,weather_id_std
2014-01-11 00:00:00+00:00,1389439800.0,-25200.0,39.739236,-104.990251,40.16958333333333,,19.363333333333333,37.185,38.26541666666667,44.27125,1010.0833333333334,,,42.708333333333336,6.53,263.9583333333333,14.371666666666668,0.25,,0.25,,42.416666666666664,801.9166666666666,1389481200,-25200,39.739236,-104.990251,59.7,,24.62,56.46,58.3,61.34,1013,,,67,18.39,352,28.74,0.25,,0.25,,97,804,1389398400,-25200,39.739236,-104.990251,22.15,,12.33,22.15,21.29,23.83,1004,,,23,1.14,100,2.3,0.25,,0.25,,0,800,25455.84412271571,0.0,0.0,0.0,11.152617738788333,,3.2446151599584026,10.506525094683655,11.510156565688694,10.115794929970527,2.717362318685989,,,13.750823427254685,5.445433667403081,63.342052222122895,9.32732808875952,0.0,,0.0,,34.06760116702322,1.5012072436561201
2014-01-12 00:00:00+00:00,1389526200.0,-25200.0,39.739236,-104.990251,42.69166666666666,,19.65041666666667,39.05458333333333,40.99166666666667,44.59708333333333,1002.9583333333334,,,38.416666666666664,6.896666666666667,217.45833333333334,12.839166666666666,0.2383333333333333,,0.25,,46.541666666666664,764.2083333333334,1389567600,-25200,39.739236,-104.990251,56.3,,27.84,52.66,56.3,57.79,1011,,,61,20.69,342,31.05,0.35,,0.25,,100,804,1389484800,-25200,39.739236,-104.990251,31.24,,8.91,26.4,29.62,37.8,998,,,22,1.14,57,2.3,0.17,,0.25,,0,500,25455.84412271571,0.0,0.0,0.0,6.519985773968655,,4.946514345139077,7.512290207830544,6.838160613769619,5.706273800686912,3.5074971463829576,,,11.802419304925381,5.195966384289516,78.31929029226488,8.944088121146871,0.03497411050758977,,0.0,,42.41306112064052,102.0225802656352
2014-01-13 00:00:00+00:00,1389612600.0,-25200.0,39.739236,-104.990251,36.981249999999996,,9.647083333333333,30.76875,36.14541666666667,38.82416666666666,1015.3333333333334,,,28.375,9.340833333333334,295.9583333333333,20.554166666666667,0.20000000000000004,,0.25,,15.125,800.7083333333334,1389654000,-25200,39.739236,-104.990251,48.99,,15.35,44.96,47.34,50.41,1018,,,36,16.11,342,33.35,0.2,,0.25,,69,803,1389571200,-25200,39.739236,-104.990251,30.56,,5.58,21.87,29.62,32.31,1011,,,21,2.3,250,6.89,0.2,,0.25,,0,800,25455.84412271571,0.0,0.0,0.0,6.458289794149639,,3.2168016510687814,7.304084808605686,6.384874095089497,6.212940854214772,2.1602468994692527,,,3.486776261197751,3.7836328490264335,25.66079595950529,6.506639362766423,0.0,,0.0,,20.640425720247233,1.0417028979206135
2014-01-14 00:00:00+00:00,1389699000.0,-25200.0,39.739236,-104.990251,32.06458333333333,,18.956666666666667,27.11375,30.392083333333332,33.66625,1023.5,,,61.333333333333336,6.50875,209.375,20.21291666666667,0.20000000000000004,,0.2754166666666667,,55.75,726.25,1389740400,-25200,39.739236,-104.990251,44.46,,24.84,38.25,43.63,45.79,1035,,,93,14.94,348,33.35,0.2,,0.59,,99,804,1389657600,-25200,39.739236,-104.990251,21.06,,13.87,11.93,19.26,22.86,1012,,,28,2.59,21,14.94,0.2,,0.11,,4,600,25455.84412271571,0.0,0.0,0.0,8.214617924464141,,4.36780381255014,8.031955099313697,7.841828191439669,8.623077132852888,9.045777299741642,,,25.398847400529068,4.035698649175448,99.39810710296338,4.397103274900979,0.0,,0.12531626656849726,,33.881186263303945,99.72363986450797
2014-01-15 00:00:00+00:00,1389785400.0,-25200.0,39.739236,-104.990251,31.660833333333333,,17.652083333333334,28.446250000000003,30.33875,34.878750000000004,1022.4583333333334,,,60.166666666666664,5.88,244.04166666666666,12.600416666666668,0.20000000000000004,,0.11,,13.916666666666666,800.7916666666666,1389826800,-25200,39.739236,-104.990251,55.54,,22.33,51.84,53.42,56.3,1032,,,85,24.14,326,36.8,0.2,,0.11,,60,803,1389744000,-25200,39.739236,-104.990251,17.38,,13.59,11.84,15.67,19.63,1013,,,21,1.14,157,3.44,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,13.251185973721176,,2.1186931557934,13.206838417208749,13.054454949240093,13.011237388102842,6.20644242188977,,,23.964950251976532,5.538726898139491,54.92958272161747,8.902247629802199,0.0,,0.0,,19.3163968794855,1.141287094417529
2014-01-16 00:00:00+00:00,1389871800.0,-25200.0,39.739236,-104.990251,43.44833333333333,,12.685833333333333,38.77458333333333,41.979166666666664,45.58083333333334,1020.125,,,26.0,9.533333333333333,260.9583333333333,18.015,0.20000000000000004,,0.11,,38.375,801.75,1389913200,-25200,39.739236,-104.990251,51.31,,17.17,47.14,51.22,52.79,1026,,,41,21.85,350,29.89,0.2,,0.11,,88,804,1389830400,-25200,39.739236,-104.990251,33.94,,7.03,30.15,32.34,37.42,1013,,,19,2.3,32,4.61,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,4.554423236205959,,2.9285668206801088,4.1380125235344,4.851676462085412,4.02509078122487,3.904428923337124,,,6.136136725419625,4.971580683520445,79.47735754489351,7.562962382558836,0.0,,0.0,,30.492782467474093,1.359347669640336
2014-01-17 00:00:00+00:00,1389958200.0,-25200.0,39.739236,-104.990251,34.871249999999996,,15.28375,32.285833333333336,33.897083333333335,37.55958333333333,1022.4166666666666,,,46.875,5.295416666666667,207.625,8.669166666666667,0.20000000000000004,,0.11,,10.583333333333334,800.4583333333334,1389999600,-25200,39.739236,-104.990251,56.14,,18.0,52.16,54.79,56.35,1028,,,79,18.39,360,23.0,0.2,,0.11,,72,803,1389916800,-25200,39.739236,-104.990251,19.56,,11.61,10.6,18.21,24.3,1014,,,15,1.14,23,2.3,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,12.405551111077862,,1.4304022313595084,12.509537202250641,12.342094628499678,11.489923176481614,4.5292927432022205,,,20.477585837669693,4.938800223225023,103.51761559816971,6.380792452261755,0.0,,0.0,,18.38694401321023,0.8836272412331546
2014-01-18 00:00:00+00:00,1390044600.0,-25200.0,39.739236,-104.990251,39.55083333333334,,14.547916666666666,35.956250000000004,37.48625,42.50375,1018.625,,,36.541666666666664,5.051666666666667,225.45833333333334,6.562916666666666,0.20000000000000004,,0.11,,2.5833333333333335,800.1666666666666,1390086000,-25200,39.739236,-104.990251,56.7,,16.32,52.86,54.34,57.42,1022,,,64,8.86,314,13.8,0.2,,0.11,,29,802,1390003200,-25200,39.739236,-104.990251,24.12,,9.7,14.94,21.36,27.34,1014,,,17,1.14,31,2.3,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,11.407504744366916,,1.3036669992477135,12.501607135815012,11.316295603935599,9.887238068866086,2.1831867414002697,,,16.568642899653305,2.861478284211588,73.17933847548869,3.9190532121559847,0.0,,0.0,,7.928576091618199,0.5646597025733014
2014-01-19 00:00:00+00:00,1390131000.0,-25200.0,39.739236,-104.990251,43.38666666666666,,13.21125,40.34875,41.819583333333334,45.87291666666667,1016.125,,,29.875,5.214166666666666,237.83333333333334,7.5675,0.20000000000000004,,0.11,,0.0,800.0,1390172400,-25200,39.739236,-104.990251,65.16,,19.04,61.99,63.3,65.79,1020,,,59,10.36,318,19.55,0.2,,0.11,,0,800,1390089600,-25200,39.739236,-104.990251,29.28,,8.73,21.7,25.63,32.79,1011,,,12,1.14,186,2.3,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,12.474195161513878,,3.1800058962209485,12.952078333309052,12.595003660584815,11.890901336797358,2.6095560175431887,,,14.498313245220004,3.402396746881293,40.62411648983532,5.132555300534372,0.0,,0.0,,0.0,0.0
2014-01-20 00:00:00+00:00,1390217400.0,-25200.0,39.739236,-104.990251,43.088750000000005,,15.283333333333333,40.42041666666667,42.05375,46.3425,1019.5416666666666,,,30.583333333333332,5.180833333333333,189.83333333333334,10.587083333333334,0.20000000000000004,,0.11,,15.166666666666666,800.7916666666666,1390258800,-25200,39.739236,-104.990251,57.45,,20.71,53.65,57.22,60.64,1030,,,43,12.64,348,29.89,0.2,,0.11,,88,804,1390176000,-25200,39.739236,-104.990251,34.38,,-0.18,26.85,32.22,37.22,1012,,,13,1.14,32,3.44,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,5.583840280900654,,4.3763561045261365,6.546134258620433,5.706359391065375,5.791667365238203,6.691845567662911,,,8.510436900176398,3.486562922778356,99.49248023437957,6.063902086486288,0.0,,0.0,,22.839071531167747,1.1412870944175502
2014-01-21 00:00:00+00:00,1390303800.0,-25200.0,39.739236,-104.990251,40.8275,,5.117083333333333,37.350833333333334,38.79708333333333,43.013749999999995,1022.25,,,30.541666666666668,5.302499999999999,215.0,9.003333333333334,0.20000000000000004,,0.11,,0.0,800.0,1390345200,-25200,39.739236,-104.990251,63.46,,19.35,59.68,62.29,64.36,1028,,,67,16.11,350,29.89,0.2,,0.11,,0,800,1390262400,-25200,39.739236,-104.990251,24.49,,-21.89,16.7,23.63,26.35,1014,,,2,1.14,34,3.44,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,13.978272658727875,,12.888003008921554,14.322475167635522,14.290935551925049,13.714556472563395,4.474565803565302,,,22.430528820970892,3.9016977909845756,59.9797067131151,7.745561796037257,0.0,,0.0,,0.0,0.0
2014-01-22 00:00:00+00:00,1390390200.0,-25200.0,39.739236,-104.990251,35.64625,,10.0,32.7325,33.61208333333334,38.39208333333333,1019.4166666666666,,,35.208333333333336,4.257916666666667,172.375,6.177083333333333,0.20000000000000004,,0.11,,28.041666666666668,801.25,1390431600,-25200,39.739236,-104.990251,57.74,,20.39,53.4,56.28,60.31,1023,,,54,9.19,324,16.11,0.2,,0.11,,91,804,1390348800,-25200,39.739236,-104.990251,21.69,,-12.46,16.45,20.35,25.3,1016,,,4,1.14,14,2.3,0.2,,0.11,,0,800,25455.84412271571,0.0,0.0,0.0,9.972675194925294,,7.726670918206681,10.181583651484372,10.201314910627799,9.402999049409102,1.8862584696940428,,,14.157435184894641,2.2753021379237923,95.65236536542106,3.6527041551332267,0.0,,0.0,,36.86930992699421,1.6218615177038553
2014-01-23 00:00:00+00:00,1390476600.0,-25200.0,39.739236,-104.990251,21.565416666666668,,13.635416666666666,16.388333333333332,20.344583333333333,23.001666666666665,1035.0416666666667,,,70.04166666666667,4.7804166666666665,131.91666666666666,8.144583333333333,0.20000000000000004,,0.315,,64.25,659.125,1390518000,-25200,39.739236,-104.990251,38.28,,23.18,33.89,38.21,39.79,1045,,,86,12.64,360,17.25,0.2,,1.27,,100,804,1390435200,-25200,39.739236,-104.990251,8.74,,4.66,2.16,7.29,10.8,1021,,,44,1.14,5,2.3,0.2,,0.1,,0,600,25455.84412271571,0.0,0.0,0.0,8.824969012960336,,5.862704509581451,9.509055943022748,8.913952414329321,8.807075054437354,7.345386997628329,,,14.47780660383233,2.7908912074611685,119.96373244213969,4.526557362717391,0.0,,0.26582112324873164,,44.278024778222324,93.65910086005016
2014-01-24 00:00:00+00:00,1390563000.0,-25200.0,39.739236,-104.990251,30.91125,,10.447916666666666,28.89916666666667,28.80666666666667,33.72541666666667,1025.0833333333333,,,45.791666666666664,3.5325,218.75,6.8500000000000005,0.21250000000000002,,0.7600000000000001,,1.5416666666666667,762.5833333333334,1390604400,-25200,39.739236,-104.990251,60.39,,14.68,56.82,59.79,61.36,1036,,,79,10.36,360,12.64,0.25,,0.76,,24,801,1390521600,-25200,39.739236,-104.990251,15.33,,5.4,15.01,14.22,17.31,1016,,,15,1.14,120,2.3,0.2,,0.76,,0,500,25455.84412271571,0.0,0.0,0.0,15.58535776395379,,2.850717650555454,14.779208344000104,15.711496944336147,15.814542283762991,5.586604060387357,,,22.229982038887822,2.321433683701968,63.06397717708028,3.1704820645667007,0.022116293423234564,,0.0,,5.469116188568129,101.3821511890044
2014-01-25 00:00:00+00:00,1390649400.0,-25200.0,39.739236,-104.990251,45.138749999999995,,17.653333333333332,42.45875,43.02041666666667,48.699999999999996,1017.6666666666666,,,33.041666666666664,4.84875,226.58333333333334,7.904583333333334,0.25,,0.7600000000000001,,22.333333333333332,801.0416666666666,1390690800,-25200,39.739236,-104.990251,64.08,,22.77,61.03,62.29,64.31,1020,,,53,18.39,360,20.69,0.25,,0.76,,75,803,1390608000,-25200,39.739236,-104.990251,31.01,,10.56,27.18,30.34,31.33,1010,,,17,1.14,75,2.3,0.25,,0.76,,0,800,25455.84412271571,0.0,0.0,0.0,10.840109622620744,,3.1086844228032717,10.67617473935386,11.104712074323368,9.912369961864295,3.059790653064249,,,12.889089307953677,3.7792848558608454,74.66150667988252,5.03164937878371,0.0,,0.0,,28.39881606023724,1.334465099374761
2014-01-26 00:00:00+00:00,1390735800.0,-25200.0,39.739236,-104.990251,46.504999999999995,,16.415,43.02375,45.03208333333333,48.879999999999995,1009.0833333333334,,,29.625,8.128333333333334,258.875,13.75,0.25,,0.7600000000000001,,6.875,800.25,1390777200,-25200,39.739236,-104.990251,57.96,,18.81,54.39,55.29,58.33,1011,,,55,20.69,335,29.89,0.25,,0.76,,84,803,1390694400,-25200,39.739236,-104.990251,31.06,,10.33,23.47,29.35,34.3,1005,,,14,1.14,71,2.3,0.25,,0.76,,0,800,25455.84412271571,0.0,0.0,0.0,9.429549761025292,,2.0343421113684284,9.360608402978572,9.345604862908726,8.232048189321075,2.1852602405298414,,,12.289311368544762,5.18518933172137,64.0789679257928,9.887311587827229,0.0,,0.0,,23.296412300759027,0.8469895538599126
2014-01-27 00:00:00+00:00,1390822200.0,-25200.0,39.739236,-104.990251,21.820000000000004,,12.641666666666666,16.085,20.630416666666665,22.879166666666666,1028.0833333333333,,,64.625,5.6125,157.16666666666666,8.7675,0.25,,0.18875,,81.375,727.0416666666666,1390863600,-25200,39.739236,-104.990251,40.84,,25.84,32.59,39.31,42.35,1033,,,82,16.11,347,19.55,0.25,,0.76,,100,804,1390780800,-25200,39.739236,-104.990251,17.87,,6.69,6.49,16.41,18.34,1014,,,52,1.14,13,2.3,0.25,,0.1,,42,600,25455.84412271571,0.0,0.0,0.0,5.7819802535268074,,5.101395091938867,5.781242532310099,5.623702539575076,5.974984021566166,4.085144525852335,,,7.574628703771556,3.92628516760962,115.1330673108547,5.029648833795888,0.0,,0.18515123078410678,,18.377236628148324,100.52405256916146
2014-01-28 00:00:00+00:00,1390908600.0,-25200.0,39.739236,-104.990251,18.086666666666666,,8.720416666666667,14.415,16.7025,19.747916666666665,1029.0,,,68.83333333333333,3.7383333333333333,198.95833333333334,7.232083333333333,0.2608333333333333,,0.27499999999999997,,47.0,658.75,1390950000,-25200,39.739236,-104.990251,36.52,,15.55,30.83,34.3,38.35,1032,,,86,11.5,334,18.39,0.51,,0.51,,100,804,1390867200,-25200,39.739236,-104.990251,4.3,,0.46,-2.72,3.22,8.31,1020,,,22,0.16,10,2.3,0.25,,0.13,,0,500,25455.84412271571,0.0,0.0,0.0,9.567891352201707,,4.295422719660978,9.478085020307315,9.369863926439914,9.125867191273038,3.6830988842690933,,,22.954902226580796,2.6391939920241243,108.66881444040905,4.226873630522422,0.05307227776030219,,0.14129832763095374,,46.474864641849805,106.4017203195349
2014-01-29 00:00:00+00:00,1390995000.0,-25200.0,39.739236,-104.990251,31.19875,,11.829583333333334,27.91875,29.77333333333333,33.72875,1014.1666666666666,,,44.416666666666664,3.5433333333333334,206.75,6.081666666666667,0.25,,0.42,,18.541666666666668,788.4166666666666,1391036400,-25200,39.739236,-104.990251,52.72,,19.42,48.78,52.21,54.79,1020,,,66,8.05,308,11.5,0.25,,0.42,,68,803,1390953600,-25200,39.739236,-104.990251,16.66,,5.4,8.2,12.74,18.64,1001,,,22,1.14,23,2.3,0.25,,0.42,,0,500,25455.84412271571,0.0,0.0,0.0,13.439757151176826,,4.27962460682737,13.91317058620606,13.291950053768788,12.871458588507059,5.9099523036894235,,,15.673063757167316,2.2416408327804005,67.24856552535074,3.0260185732736504,0.0,,0.0,,21.06507343544237,61.44203112207308
2014-01-30 00:00:00+00:00,1391081400.0,-25200.0,39.739236,-104.990251,46.41708333333333,,23.706666666666667,43.4575,44.74458333333333,48.15,1000.1666666666666,,,39.541666666666664,6.228333333333333,248.16666666666666,13.270000000000001,0.21666666666666667,,0.42,,94.04166666666667,664.5833333333334,1391122800,-25200,39.739236,-104.990251,53.26,,31.62,49.55,49.33,53.31,1005,,,58,11.5,350,25.3,0.7,,0.42,,100,804,1391040000,-25200,39.739236,-104.990251,40.51,,17.42,38.12,37.35,42.3,994,,,27,2.3,16,4.61,0.12,,0.42,,58,500,25455.84412271571,0.0,0.0,0.0,3.320786286103189,,3.2457204823082586,3.1273676248355495,3.48952342475073,3.5810965044121628,3.5467887088079397,,,8.52606829551055,3.233619141708434,85.12378029090632,5.804432339394498,0.12506230331376808,,0.0,,9.648064309877721,154.65105649610777
